text,label,post_id,targets
his momma a jew bitch,0,27603045_gab,"[""Jewish"", ""Women""]"
yeah bro the globalists hate the jews that why they bend over backwards to persecute anyone who criticizes the jews because the jews are the real victims of globalism now this is pilpul,0,27604258_gab,"[""Jewish""]"
gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,1,27623811_gab,"[""Jewish""]"
how did these jews make such an accurate representation of the pro white movement it just like us,0,27670128_gab,"[""Caucasian"", ""Jewish""]"
verizon owned by the fucking jews,1,27679978_gab,"[""Islam"", ""Jewish""]"
hey i can say racial slurs on here nigger kike spic wop coon heeb sandnigger jew faggot homo your mom,1,27710845_gab,"[""African"", ""Arab"", ""Hispanic"", ""Homosexual"", ""Islam"", ""Jewish"", ""Men""]"
i bet overtly was invented by jews 🖕 😡 🖕,0,27792370_gab,"[""Jewish""]"
u refer bto the jews of course for they are asians,0,27822128_gab,"[""Asian"", ""Jewish"", ""None"", ""Other""]"
jews attacking peaceful christian countries using inbred thick muslims as a weapon jews have learnt nothing from the holocaust and german jews even less,0,27823607_gab,"[""Islam"", ""Jewish""]"
yes it is not all about jews lots of heads on the hydra but were there gassings at awwshitz does america get dragged into serving israel,1,27824106_gab,"[""Jewish""]"
i hate arabs jews are arabs hebrew is fucking arabic we know,1,27833161_gab,"[""Arab"", ""Jewish""]"
curanis are nigger jews,1,27848788_gab,"[""African"", ""Jewish""]"
free ursula f the kike puppet europe should pay all their refugees to leave for uk,0,27855225_gab,"[""Jewish"", ""Refugee""]"
bare in mind there are only <number> million jews in the world give or take and billions of other people of all religions when the day comes you <number> million will be mincemeat this time not fertilizer,1,27877538_gab,"[""Jewish""]"
trump faces what fathers fear his daughter marrying a nigger but this isworse the cunt married a sandnigger jew,1,27892666_gab,"[""African"", ""Arab"", ""Jewish"", ""Women""]"
nobody who knows jews likes jews even jews hate jews,1,27902074_gab,"[""Jewish""]"
and you a nightshade kike sand nigger,1,27956507_gab,"[""African"", ""Arab"", ""Asian"", ""Islam"", ""Jewish""]"
chettoes u mean ghettos the places the kike gathered to subvert christianity,0,27962295_gab,"[""Christian"", ""Jewish""]"
haha remember when that bitch nigger <user> was crying for a way to censor replies to him little pet monkey of a kike,1,27999430_gab,"[""African"", ""Jewish"", ""Women""]"
funfact genghis khan killed more people than the holocaust did,0,287620657783656449_twitter,"[""Jewish"", ""Other""]"
<user> maybe you meant muslims because arab is not a religion it an ethnicity before zionist colonization a century ago you had jewish arabs in palestine but muslims were about <number> of the population it means that most israeli jewish immigrated muslims were chased,0,2977535_gab,"[""Arab"", ""Islam"", ""Jewish""]"
let lobby trump to refuse to allow jews to put a menorah on our white house lawn should we start a petition,1,2996378_gab,"[""Jewish""]"
so if jews are smarter than the average bear i guess their kryptonite is trains then or something hellnoitdidnthappenduh,1,3041452_gab,"[""Islam"", ""Jewish"", ""Other""]"
it started with dank memes until normies realized these memes are not just dank but true now they got some genuine kike hating nazis on there hands <number> <number> rahowa speakfreely gabfam,0,3053837_gab,"[""Jewish"", ""Other""]"
<user> and this is why zionist hate him and want to destroy russia they kicked out the big banks owned by kenite jews russia is literally the last vestige of white values left in the world,0,3160792_gab,"[""Jewish"", ""None""]"
<user> fucking kyke how is djt ruining the us when he is waiting for the lame duck negro who accomplished zero to go back to the ghetto,1,3187658_gab,"[""African"", ""Jewish""]"
my moms friend says i should b more kind <number> the filthy jews so im gonna start calling them grimey jews since im filled with christ love on the christmas holiday even tho the fucking jews murdered jesus who was white,1,3243172_gab,"[""Christian"", ""Jewish""]"
<user> the holocaust happened alright it was during the holocaust when ole george soros sold his soul to lucifer,0,3249755_gab,"[""Jewish"", ""Men"", ""Women""]"
<user> putin makes a great point if the refugees were really just seeking shelter however one of the goals of islam is to rule the world the refugee crisis was created intentionally and is nothing more than a form of jihad putin understands this and knows obama supports it speakfreely,0,3315800_gab,"[""Islam"", ""Jewish"", ""Other"", ""Refugee""]"
<user> because i criticize the role jews are playing in society this is literally some of the most cucked stuff i have heard are you also critical of asians for their work ethic or mediterraneans for their fiery tempers such an immature grouping,0,3339603_gab,"[""Asian"", ""Jewish""]"
how many jews does it take to change a light bulb in a shower block none they are not falling for that one again,0,3447986_gab,"[""Jewish""]"
<user> go back to israel with your sand nigger wife and mutt child,1,3449511_gab,"[""Arab"", ""Islam"", ""Jewish"", ""Refugee""]"
maga supremacy is wrong whether its globalist jewish supremacy or white supremacy it antichristian and thus born to fail evil always ends up losing to the good side,0,3481859_gab,"[""Christian"", ""Hispanic"", ""Jewish""]"
<user> apparently not so obvious to some esp the homosexual jewish media that wants women to look like boys and people who think that is traditional rather than feminist,1,3533868_gab,"[""Homosexual"", ""Jewish"", ""Women""]"
<user> jews have their own country they should stop meddling and trying to flood our nations with immigrants,1,3581881_gab,"[""Jewish""]"
arablies so it is ok for arabs to colonise but the jews cannot have israel a bees dick in comparison to what arabs have,0,3680293_gab,"[""Arab"", ""Jewish""]"
dad why are there no jews on jupiter because its a gas planet son,1,3787656_gab,"[""Jewish""]"
white nations for white people want a future deport jews with the arabs,1,3878555_gab,"[""Arab"", ""Caucasian"", ""Jewish""]"
<user> devildog put both on to a spectrum the number of radical muslims that support carrying out jihad is big the number of radical jews that support and employ the talmud is small in comparison yet their leverage in media financing academia and politics is revealing bad influence on both,0,3885608_gab,"[""Arab"", ""Islam"", ""Jewish"", ""None""]"
<user> not good good vs bad more like they both suck choosing sides is what the zionist and the arabs like i could care less if they kill each other nobloodforisrael we have our own problems our gov is commitiing high treason while being tyrannical,1,4004699_gab,"[""Arab"", ""Islam"", ""Jewish"", ""None""]"
i hate when the negative attitudes of ragheads toward kikes faggots are used as an excuse by white advocates of border enforcement to lamely try to gain the support those bastards,1,4009897_gab,"[""Arab"", ""Homosexual"", ""Islam"", ""Jewish""]"
<user> fedgov is not legal and the non whites are certainly voting massively left it in large part the jew wish for white death why are you lying,0,4013512_gab,"[""Caucasian"", ""Jewish"", ""Other""]"
<user> you do not consider anything presented to you as evidence let alone irrefutable evidence you just continue to diagree you shifted this argument from the jews pushing the muslims in to the holocaust to af diary you can not win so you shift are you black or a woman,0,4025504_gab,"[""African"", ""Islam"", ""Jewish"", ""Women""]"
<user> while jewish involvement is undeniable muslims are the ones who are actually raping and murdering across europe do not get me wrong oven the jews too but my hatred of muslims will always be greater and more personal,0,4051462_gab,"[""Arab"", ""Islam"", ""Jewish"", ""Men"", ""Refugee"", ""Women""]"
jews are white sandniggers,1,4057435_gab,"[""Arab"", ""Islam"", ""Jewish""]"
<user> i got the same vibe i think it is a troll although it does troll the jews pretty well so that is funny ones like lodi or vicnity girl get pissed it trolls everyone i think maybe like a milo or something,0,4079032_gab,"[""Jewish""]"
<user> welcome to the club i posted about pizzagate holocaust myth truth to earn acct lock i will not retract one word so it stays locked forever until twitter is dead,0,4088371_gab,"[""Jewish"", ""None"", ""Other""]"
<user> one of who the diaper wearing idf they are pussies that why they never help in the wars jews goad us into,0,4279210_gab,"[""Jewish"", ""None"", ""Women""]"
<user> it already happened the jews would kill the arabs and build something like israel it silly to believe that jews can not build a civilization independently whatever their parasitical traits relative to whites they are not worse than east asians who build civilizations just fine,1,4305867_gab,"[""Asian"", ""Islam"", ""Jewish""]"
